"playercode","EventId","iscritto","Year","date_tournament","EventName","EventType","EventCountry","Surface","TotPrizeMoney","Same_Nationality","IFNULL(`Rank`, 601)","ha_pts_def"
hf80,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,168,0
hf80,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,168,0
hf80,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,168,0
j0az,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,183,0
j0az,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,183,0
j0az,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,183,0
ci14,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,189,1
ci14,429,1,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,189,1
ci14,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,189,1
r0e0,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,190,1
r0e0,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,190,1
r0e0,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,190,1
hg94,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,193,0
hg94,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,193,0
hg94,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,193,0
m0oq,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,195,0
m0oq,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,195,0
m0oq,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,195,0
o0a2,7485,1,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,1,196,1
o0a2,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,196,1
o0a2,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,196,1
m0aw,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,197,0
m0aw,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,197,0
m0aw,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,197,0
g0dh,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,201,0
g0dh,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,201,0
g0dh,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,201,0
l0cx,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,202,0
l0cx,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,202,0
l0cx,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,202,0
r0fp,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,209,0
r0fp,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,209,0
r0fp,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,209,0
ta12,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,220,1
ta12,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,220,1
ta12,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,220,1
b0gr,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,223,0
b0gr,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,223,0
b0gr,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,223,0
h09f,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,229,0
h09f,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,229,0
h09f,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,229,0
rh59,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,232,0
rh59,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,232,0
rh59,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,232,0
s0la,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,234,0
s0la,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,234,0
s0la,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,234,0
z09z,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,237,0
z09z,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,237,0
z09z,9410,1,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,1,237,0
p0iy,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,239,0
p0iy,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,239,0
p0iy,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,239,0
n09u,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,246,0
n09u,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,246,0
n09u,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,246,0
bu54,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,250,0
bu54,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,250,0
bu54,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,250,0
v0dp,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,253,1
v0dp,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,253,1
v0dp,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,253,1
sx90,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,255,1
sx90,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,255,1
sx90,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,255,1
d0l3,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,257,0
d0l3,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,257,0
d0l3,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,257,0
bu70,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,259,0
bu70,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,259,0
bu70,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,259,0
df88,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,263,1
df88,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,263,1
df88,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,263,1
m0ea,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,267,0
m0ea,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,267,0
m0ea,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,267,0
g09c,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,271,1
g09c,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,271,1
g09c,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,271,1
ga79,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,272,1
ga79,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,272,1
ga79,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,272,1
s0nv,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,275,0
s0nv,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,275,0
s0nv,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,275,0
j09x,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,276,0
s0ek,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,280,0
s0ek,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,280,0
s0ek,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,280,0
ag08,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,284,0
ag08,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,284,0
ag08,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,284,0
kc56,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,294,0
kc56,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,294,0
kc56,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,294,0
b0mm,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,300,1
b0mm,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,300,1
b0mm,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,300,1
p0df,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,305,1
p0df,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,305,1
p0df,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,305,1
b0jj,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,307,1
b0jj,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,307,1
b0jj,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,307,1
m0nb,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,314,0
m0nb,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,314,0
m0nb,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,314,0
va08,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,316,0
va08,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,316,0
va08,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,316,0
e0ac,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,320,0
e0ac,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,320,0
e0ac,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,320,0
gg65,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,321,0
gg65,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,321,0
gg65,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,321,0
y171,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,330,0
y171,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,330,0
y171,9410,1,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,1,330,0
bv25,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,333,1
bv25,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,333,1
bv25,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,333,1
be69,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,347,0
be69,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,347,0
be69,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,347,0
r0ed,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,360,0
r0ed,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,360,0
r0ed,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,360,0
bv21,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,367,0
bv21,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,367,0
bv21,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,367,0
df92,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,380,1
df92,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,380,1
df92,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,380,1
a0ba,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,392,0
a0ba,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,392,0
a0ba,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,392,0
p0gq,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,396,1
p0gq,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,396,1
p0gq,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,396,1
t0dm,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,399,0
t0dm,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,399,0
t0dm,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,399,0
mj98,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,406,1
mj98,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,406,1
mj98,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,406,1
z419,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,410,0
z419,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,410,0
z419,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,410,0
s0ti,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,421,1
s0ti,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,421,1
s0ti,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,421,1
mn20,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,422,0
mn20,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,422,0
mn20,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,422,0
sm88,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,424,0
sm88,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,424,0
sm88,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,424,0
m0ac,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,425,0
m0ac,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,425,0
m0ac,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,425,0
d0ar,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,428,1
d0ar,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,428,1
d0ar,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,428,1
rb60,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,437,0
rb60,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,437,0
rb60,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,437,0
ki48,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,474,0
ki48,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,474,0
ki48,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,474,0
o482,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,484,0
o482,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,484,0
o482,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,484,0
dg80,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,486,0
dg80,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,486,0
dg80,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,486,0
j620,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,509,0
j620,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,509,0
j620,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,509,0
w857,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,522,0
w857,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,522,0
w857,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,522,0
cg94,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,580,0
cg94,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,580,0
cg94,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,580,0
n771,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,35,0
n771,337,1,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,35,0
s0gd,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,90,1
s0gd,337,1,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,90,1
s0ja,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,103,0
s0ja,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,103,0
b0id,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,111,0
b0id,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,111,0
d0dp,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,122,1
d0dp,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,122,1
ph64,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,143,0
ph64,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,143,0
bv16,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,146,0
bv16,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,146,0
l0gh,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,147,1
l0gh,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,147,1
j0az,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,151,0
j0az,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,151,0
m0if,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,153,0
m0if,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,153,0
z0a1,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,157,0
z0a1,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,157,0
p09o,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,159,1
p09o,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,159,1
m0n7,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,169,1
m0n7,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,169,1
hf80,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,170,0
hf80,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,170,0
v0dp,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,190,0
v0dp,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,190,0
r0e0,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,191,0
r0e0,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,191,0
hg94,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,194,1
hg94,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,194,1
ci14,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,201,0
ci14,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,201,0
m0aw,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,203,1
m0aw,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,203,1
l0cx,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,204,0
l0cx,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,204,0
o0a2,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,205,1
o0a2,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,205,1
m0oq,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,206,1
m0oq,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,206,1
r0fp,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,213,1
r0fp,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,213,1
b0gr,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,220,0
b0gr,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,220,0
g0dh,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,222,1
g0dh,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,222,1
ta12,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,233,1
ta12,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,233,1
h09f,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,234,0
h09f,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,234,0
rh59,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,242,1
rh59,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,242,1
p0iy,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,248,1
p0iy,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,248,1
sx90,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,250,1
sx90,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,250,1
bu54,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,251,0
bu54,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,251,0
n09u,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,253,1
n09u,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,253,1
d0l3,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,255,0
d0l3,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,255,0
m0ea,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,266,1
m0ea,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,266,1
bu70,328,1,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,268,1
bu70,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,268,1
ga79,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,273,0
ga79,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,273,0
b0mm,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,275,0
b0mm,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,275,0
s0nv,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,276,0
s0nv,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,276,0
j09x,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,277,0
s0ek,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,279,1
s0ek,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,279,1
ag08,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,282,0
ag08,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,282,0
s0la,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,283,1
s0la,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,283,1
g09c,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,291,1
g09c,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,291,1
z09z,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,293,1
z09z,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,293,1
df88,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,297,1
df88,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,297,1
b0jj,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,304,1
b0jj,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,304,1
c0aj,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,315,0
p0df,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,316,1
p0df,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,316,1
m0nb,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,319,1
m0nb,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,319,1
e0ac,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,323,0
e0ac,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,323,0
gg65,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,324,0
gg65,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,324,0
y171,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,328,0
y171,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,328,0
va08,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,343,1
va08,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,343,1
kc56,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,344,1
kc56,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,344,1
bv21,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,348,1
bv21,337,0,2025,"2025-10-20",Vienna,"500",Austria,Hard,2736875,0,348,1
bv25,328,0,2025,"2025-10-20",Basel,"500",Switzerland,Hard,2523045,0,359,1
